she made my sister cry too hahah bless her i hope she can do it again,1
feeling like in again watching twilight enjoying it,1
just got back from s party so much fun boom boom pow hahaha ooh and i just told my mom happy mothers day,1
being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant,0
yeah its a really fascinating paper isn credit goes to for the discovery,1
gahh this weather sucks,0
good to know i am not alone in my confusion,1
heading home could really have done without banging my head on the way into the bus,0
i was thinking that too this morning do not worry it soon passes,1
it seems my grandmother has found a way to break a pipe in her house going to go there now and fix it she is such a blur woman,0
you are very welcome you deserve it,1
happymothersday to all the moms out there,1
yeah its work its been busy all day and i am tired and hungry,0
i love you too baby see i am cool now,1
i am not proud but os x excels at videophoto editing where the pc lags so much behind,0
disappointment really sucks i am getting used to it,0
happy star wars day,1
the ordered me a new blackberry to arrive tues i may die between now and them without phone i have withdraws already,0
why does not he want me anymore,0
i wish i knew trying to figure something out here too,1
i ditched school i hate it and i am taking a huge dump it hurts real bad,1
i am so tired i have to study for all of my subjects history is going to be so hard help me,0
dang i need a bed in the bay area monday tuesday night anyone able to help out,0
with that said i am out til later enjoy your day everyone,1
looking forward to having dinner with family and friends happy mothers day to all the moms out there,1
kind of may have chickened out,0
it was not a good day,0
that poor girl on britains got talent god love her forgot the words and cried but gets a second chance to perform again,1
megan same like the kisses on nights when she was not up for eviction they were very badly edited,0
get back to tokyo man we miss you,0
it was going to happen one day but i so feel for the girl and her mum,0
back to the lovely land of the north,1
am in the place called ut of now where take me out from here somebody,0
epic ocd moment i deleted my sims file that i spent hours building just because i set his favorite food wrong,0
it can only get better,1
ah finally at home in my comfy bed goodnight,1
but have you got and twitted a link to it no fail,0
my fab broke,0
crossing my fingers for ya hey you will be on my side of town welcome lol,1
photo session motherdaughters bonding session happy me,1
just about to say goodbye to and two of the best interns that elevate have ever had,1
so sorry to hear about your mom that really sucks,0
suffication no breathing its okay there will be more you are invited to mine but i cannot promise fun times jinx,0
you know when your make late night calls to india team members for more pictures your struggling with your message thanks,0
sososo bummed like really bummed i hate this rain ruin my date,0
brilliant day today got the car washed and got a washing done just have to go to work in an hour,1
lucky winter is coming for us,1
lmao yes its on the th i get so excited lol,1
were going to panahra for dinner miss you guys,0
eww dislike,0
you were doing good with the replys now you fallin off sad face,0
oh he is very regal mancat but he is blocked,0
its too perfect outside to be at work,1
aw our kitties are the best,1
just found out that one of my coworkers in st paul who i actually know and talk to got laid off this blows,0
football session after this fun,1
good for you i do not think ill be joining later i am hyper as hell though whee,1
good km visible shot of td one shows total decoupling of the low and mid level centers this system is dead waiting for the next one,0
my dad is taking me to school picking me up tomoz plus i have drama almost all day score bludge day,0
